zipcode,price,sqft_lot,lat,long,avg_income,total_pop,state
98030,280000.0,9322,47.3749,-122.225,58244.88505747126,17400,WA
98155,400000.0,9519,47.7504,-122.306,100578.83333333331,18000,WA
98056,368000.0,11193,47.4937,-122.184,96429.90444069702,17790,WA
98058,390000.0,7875,47.454,-122.144,82944.60465116278,21500,WA
98133,245000.0,7475,47.7321,-122.341,77434.52474469757,25460,WA
98133,375000.0,8432,47.7463,-122.336,77434.52474469757,25460,WA
98033,465000.0,12491,47.6995,-122.174,246130.3803803804,19980,WA
98059,445000.0,67953,47.5018,-122.126,115617.237743806,18970,WA
98118,250000.0,7800,47.5239,-122.288,82306.18225612205,24910,WA
98133,475500.0,9416,47.7135,-122.332,77434.52474469757,25460,WA
98105,672324.0,5795,47.6709,-122.276,167435.148792813,17810,WA
98115,420000.0,5029,47.6936,-122.294,143828.72378243867,28130,WA
98117,515000.0,5100,47.6801,-122.38,141307.04301075268,18600,WA
98052,732350.0,7665,47.6612,-122.148,167832.9569093611,33650,WA
98038,297500.0,5000,47.3608,-122.036,109980.16119032858,16130,WA
98115,475000.0,2720,47.6869,-122.317,143828.72378243867,28130,WA
98019,414000.0,6497,47.7241,-121.957,131883.04195804195,5720,WA
98125,357250.0,8840,47.7273,-122.309,89057.8125,21760,WA
98133,289950.0,6000,47.7168,-122.34,77434.52474469757,25460,WA
98118,550000.0,3713,47.5683,-122.285,82306.18225612205,24910,WA
98028,446000.0,9998,47.7434,-122.242,119463.84615384616,11700,WA
98038,279000.0,16738,47.3895,-122.023,109980.16119032858,16130,WA
98011,370000.0,4859,47.7729,-122.172,111194.55782312925,13230,WA
98188,216000.0,4125,47.4401,-122.279,55292.0763022744,13630,WA
98004,1100000.0,20000,47.5809,-122.191,334922.6645435244,18840,WA
98040,1280600.0,15450,47.5657,-122.23,348292.80632411066,12650,WA
98106,355000.0,2500,47.5707,-122.359,73720.44241037375,13110,WA
98008,699000.0,7312,47.6441,-122.113,156355.4321966693,12610,WA
98133,412000.0,1991,47.7049,-122.34,77434.52474469757,25460,WA
98065,276000.0,7200,47.5265,-121.823,162574.9271137026,6860,WA
98178,100000.0,6426,47.4933,-122.245,68004.76550680786,13220,WA
98119,955500.0,5080,47.6427,-122.363,190293.7363437728,13730,WA
98058,199000.0,21262,47.4454,-122.185,82944.60465116278,21500,WA
98065,762000.0,15253,47.5433,-121.887,162574.9271137026,6860,WA
98034,425000.0,7983,47.7357,-122.193,123401.29716981133,25440,WA
98116,546000.0,5031,47.5699,-122.389,134899.4215938303,15560,WA
98133,419600.0,8460,47.7554,-122.353,77434.52474469757,25460,WA
98199,735000.0,5102,47.6528,-122.408,195778.45884413313,11420,WA
98112,1234570.0,609,47.6182,-122.312,331925.1974723539,12660,WA
98117,445000.0,2500,47.6793,-122.395,141307.04301075268,18600,WA
98045,665000.0,41275,47.4914,-121.763,128982.49678249678,7770,WA
98034,1290000.0,290980,47.7161,-122.219,123401.29716981133,25440,WA
98074,508500.0,12500,47.6225,-122.064,236032.49211356463,12680,WA
98155,345950.0,11198,47.736,-122.295,100578.83333333331,18000,WA
98042,207500.0,9750,47.3256,-122.141,85926.3877028181,23420,WA
98040,1075000.0,10920,47.5347,-122.227,348292.80632411066,12650,WA
98112,640000.0,3720,47.6317,-122.301,331925.1974723539,12660,WA
98070,329500.0,13068,47.4482,-122.462,115425.5009107468,5490,WA
98028,460000.0,9676,47.7713,-122.259,119463.84615384616,11700,WA
98004,1230000.0,14630,47.6074,-122.213,334922.6645435244,18840,WA
98118,805000.0,6480,47.558,-122.266,82306.18225612205,24910,WA
98042,200000.0,10454,47.3425,-122.082,85926.3877028181,23420,WA
98059,749700.0,77972,47.4804,-122.151,115617.237743806,18970,WA
98125,288000.0,1650,47.7222,-122.29,89057.8125,21760,WA
98117,535000.0,3360,47.6815,-122.382,141307.04301075268,18600,WA
98178,330000.0,7150,47.5048,-122.241,68004.76550680786,13220,WA
98116,479200.0,3750,47.5737,-122.383,134899.4215938303,15560,WA
98042,373000.0,5710,47.3727,-122.177,85926.3877028181,23420,WA
98178,355000.0,6000,47.5019,-122.235,68004.76550680786,13220,WA
98038,275000.0,4500,47.3661,-122.021,109980.16119032858,16130,WA
98136,380000.0,4288,47.5284,-122.387,142535.06787330317,8840,WA
98105,417000.0,4590,47.6677,-122.324,167435.148792813,17810,WA
98075,1165000.0,15959,47.5869,-121.967,240569.3245778612,10660,WA
98074,598500.0,12000,47.6381,-122.062,236032.49211356463,12680,WA
98199,629000.0,5000,47.6408,-122.403,195778.45884413313,11420,WA
98168,226950.0,6600,47.4868,-122.33,54356.1190738699,18140,WA
98177,1225000.0,11542,47.7076,-122.377,184445.60229445505,10460,WA
98056,415000.0,11100,47.5162,-122.176,96429.90444069702,17790,WA
98029,595000.0,3075,47.5491,-122.005,169932.61834319527,13520,WA
98042,209950.0,5525,47.3625,-122.084,85926.3877028181,23420,WA
98053,568000.0,235224,47.6735,-122.041,207522.1335992024,10030,WA
98178,119900.0,3180,47.4976,-122.262,68004.76550680786,13220,WA
98023,207000.0,10200,47.3215,-122.351,72238.51267137515,24070,WA
98001,195000.0,22489,47.3278,-122.262,76875.8559622196,16940,WA
98166,324950.0,8710,47.4561,-122.357,108241.8439716312,11280,WA
98133,210000.0,7583,47.7294,-122.341,77434.52474469757,25460,WA
98053,1078000.0,42733,47.6367,-121.958,207522.1335992024,10030,WA
98108,325088.0,6739,47.5402,-122.298,68213.53082465973,12490,WA
98058,790000.0,157875,47.444,-122.187,82944.60465116278,21500,WA
98058,150000.0,212137,47.422,-122.066,82944.60465116278,21500,WA
98059,790000.0,206910,47.469,-122.063,115617.237743806,18970,WA
98126,255000.0,2500,47.5727,-122.372,103219.01944209637,11830,WA
98117,697000.0,2850,47.6813,-122.367,141307.04301075268,18600,WA
98117,457500.0,5000,47.6803,-122.371,141307.04301075268,18600,WA
98115,690000.0,5100,47.6825,-122.307,143828.72378243867,28130,WA
98103,967000.0,4356,47.6785,-122.351,126559.61222477816,30430,WA
98040,980000.0,17711,47.5498,-122.214,348292.80632411066,12650,WA
98059,619420.0,14803,47.5261,-122.162,115617.237743806,18970,WA
98103,389000.0,3276,47.6742,-122.35,126559.61222477816,30430,WA
98118,500000.0,7200,47.5616,-122.275,82306.18225612205,24910,WA
98004,569000.0,7890,47.5808,-122.189,334922.6645435244,18840,WA
98034,425000.0,8540,47.734,-122.19,123401.29716981133,25440,WA
98118,635000.0,6180,47.5691,-122.284,82306.18225612205,24910,WA
98070,256500.0,9912,47.3735,-122.43,115425.5009107468,5490,WA
98028,695000.0,11393,47.7389,-122.221,119463.84615384616,11700,WA
98107,535000.0,5000,47.6735,-122.393,118844.46366782006,17340,WA
98059,454200.0,5379,47.4977,-122.163,115617.237743806,18970,WA
98117,418500.0,5800,47.6973,-122.36,141307.04301075268,18600,WA
98072,749950.0,35235,47.7355,-122.095,161856.97211155377,12550,WA
98070,338500.0,5489,47.4489,-122.456,115425.5009107468,5490,WA
98040,1250000.0,9240,47.5897,-122.229,348292.80632411066,12650,WA
98001,299950.0,9830,47.339,-122.266,76875.8559622196,16940,WA
98168,325000.0,12500,47.4999,-122.327,54356.1190738699,18140,WA
98011,434000.0,8171,47.7688,-122.218,111194.55782312925,13230,WA
98058,328950.0,8976,47.4286,-122.179,82944.60465116278,21500,WA
98144,2095000.0,10655,47.5795,-122.285,109619.07340553548,16620,WA
98075,570000.0,46902,47.5851,-122.072,240569.3245778612,10660,WA
98103,802000.0,5001,47.6937,-122.338,126559.61222477816,30430,WA
98103,525000.0,6840,47.6572,-122.335,126559.61222477816,30430,WA
98119,700000.0,4550,47.627,-122.361,190293.7363437728,13730,WA
98042,350000.0,273556,47.4012,-122.11,85926.3877028181,23420,WA
98133,277500.0,1236,47.7274,-122.357,77434.52474469757,25460,WA
98004,1575000.0,20150,47.6215,-122.224,334922.6645435244,18840,WA
98022,195000.0,4350,47.2052,-121.987,85594.3294329433,11110,WA
98002,222000.0,6074,47.325,-122.205,50171.24925283921,16730,WA
98040,865000.0,8854,47.5743,-122.209,348292.80632411066,12650,WA
98144,445000.0,6000,47.5834,-122.307,109619.07340553548,16620,WA
98115,495800.0,4600,47.6847,-122.318,143828.72378243867,28130,WA
98122,548500.0,4400,47.6059,-122.3,114665.09046052632,24320,WA
98058,310000.0,10723,47.429,-122.154,82944.60465116278,21500,WA
98055,205000.0,8585,47.4479,-122.213,67556.14320585842,12290,WA
98038,470000.0,6901,47.3694,-122.032,109980.16119032858,16130,WA
98010,430000.0,349351,47.3392,-121.897,113159.4982078853,2790,WA
98125,310000.0,2271,47.7263,-122.314,89057.8125,21760,WA
98133,355000.0,7693,47.7604,-122.331,77434.52474469757,25460,WA
98166,621500.0,15950,47.4797,-122.358,108241.8439716312,11280,WA
98146,175000.0,8400,47.4869,-122.34,80281.9345661451,14060,WA
98146,326000.0,8400,47.4869,-122.34,80281.9345661451,14060,WA
98116,690000.0,5400,47.5679,-122.409,134899.4215938303,15560,WA
98003,335000.0,7214,47.3554,-122.298,57296.97102721686,22780,WA
98188,197000.0,11175,47.4551,-122.272,55292.0763022744,13630,WA
98055,312500.0,7969,47.4667,-122.214,67556.14320585842,12290,WA
98155,436000.0,6710,47.7461,-122.324,100578.83333333331,18000,WA
98103,1015000.0,4590,47.6734,-122.329,126559.61222477816,30430,WA
98006,805000.0,35225,47.5672,-122.111,195929.04411764705,19040,WA
98074,652427.0,13129,47.6268,-122.05,236032.49211356463,12680,WA
98005,1008000.0,41339,47.6483,-122.163,190921.91510365249,10130,WA
98092,355000.0,6466,47.3324,-122.17,82218.24655095683,22470,WA
98133,334550.0,12000,47.7436,-122.356,77434.52474469757,25460,WA
98052,557500.0,9670,47.6382,-122.11,167832.9569093611,33650,WA
98188,277500.0,7184,47.4678,-122.294,55292.0763022744,13630,WA
98058,300000.0,10800,47.4476,-122.169,82944.60465116278,21500,WA
98133,325000.0,3844,47.7017,-122.354,77434.52474469757,25460,WA
98144,402500.0,3504,47.5803,-122.294,109619.07340553548,16620,WA
98007,461000.0,5170,47.6151,-122.145,108932.47041420118,13520,WA
98103,540000.0,3840,47.6896,-122.357,126559.61222477816,30430,WA
98108,385000.0,4000,47.5529,-122.305,68213.53082465973,12490,WA
98103,480000.0,3040,47.6725,-122.329,126559.61222477816,30430,WA
98056,539950.0,7149,47.5243,-122.204,96429.90444069702,17790,WA
98024,529000.0,217800,47.5636,-121.932,152393.75,2560,WA
98199,417000.0,877,47.6591,-122.392,195778.45884413313,11420,WA
98027,405000.0,12500,47.5263,-122.051,156580.6170355466,14910,WA
98023,299000.0,9100,47.3133,-122.364,72238.51267137515,24070,WA
98001,299000.0,15480,47.2924,-122.271,76875.8559622196,16940,WA
98136,372220.0,5500,47.5266,-122.392,142535.06787330317,8840,WA
98109,494400.0,1750,47.6347,-122.355,157746.25126646404,19740,WA
98055,280000.0,6500,47.4878,-122.221,67556.14320585842,12290,WA
98023,277950.0,6021,47.2917,-122.375,72238.51267137515,24070,WA
98058,770000.0,54557,47.4659,-122.116,82944.60465116278,21500,WA
98072,760000.0,28005,47.7477,-122.117,161856.97211155377,12550,WA
98198,230000.0,3608,47.3623,-122.309,68652.78372591006,18680,WA
98155,525000.0,7731,47.7709,-122.297,100578.83333333331,18000,WA
98045,307000.0,6000,47.4963,-121.787,128982.49678249678,7770,WA
98188,253779.0,9600,47.4459,-122.272,55292.0763022744,13630,WA
98155,405000.0,7400,47.7743,-122.27,100578.83333333331,18000,WA
98146,360000.0,11250,47.504,-122.362,80281.9345661451,14060,WA
98116,521000.0,7500,47.5577,-122.399,134899.4215938303,15560,WA
98005,680000.0,13068,47.6313,-122.172,190921.91510365249,10130,WA
98074,355000.0,33278,47.6412,-122.079,236032.49211356463,12680,WA
98042,200000.0,9600,47.3639,-122.109,85926.3877028181,23420,WA
98118,330000.0,4060,47.5188,-122.265,82306.18225612205,24910,WA
98023,221000.0,5999,47.3116,-122.358,72238.51267137515,24070,WA
98116,1598890.0,6000,47.5922,-122.388,134899.4215938303,15560,WA
98125,310000.0,4920,47.7248,-122.325,89057.8125,21760,WA
98199,862000.0,4200,47.6418,-122.394,195778.45884413313,11420,WA
98168,200000.0,8340,47.4773,-122.28,54356.1190738699,18140,WA
98008,630000.0,11100,47.6317,-122.124,156355.4321966693,12610,WA
98029,432250.0,6232,47.5658,-122.018,169932.61834319527,13520,WA
98033,478000.0,9500,47.6843,-122.185,246130.3803803804,19980,WA
98032,249000.0,9576,47.3612,-122.284,59395.632444696545,17630,WA
98108,495000.0,4750,47.5485,-122.302,68213.53082465973,12490,WA
98008,630000.0,8800,47.6146,-122.114,156355.4321966693,12610,WA
98053,550000.0,27540,47.637,-121.969,207522.1335992024,10030,WA
98042,350000.0,18674,47.3672,-122.126,85926.3877028181,23420,WA
98058,270000.0,7480,47.4503,-122.157,82944.60465116278,21500,WA
98033,488250.0,9610,47.695,-122.176,246130.3803803804,19980,WA
98023,248000.0,6519,47.3087,-122.354,72238.51267137515,24070,WA
98136,889000.0,5000,47.5203,-122.393,142535.06787330317,8840,WA
98117,375000.0,5250,47.6999,-122.391,141307.04301075268,18600,WA
98102,933000.0,3300,47.6221,-122.325,153812.87655050206,16930,WA
98006,625000.0,8412,47.5578,-122.132,195929.04411764705,19040,WA
98116,328000.0,4350,47.5577,-122.391,134899.4215938303,15560,WA
98166,470000.0,9900,47.4438,-122.34,108241.8439716312,11280,WA
98056,502500.0,6168,47.5237,-122.199,96429.90444069702,17790,WA
98072,484000.0,17400,47.7424,-122.091,161856.97211155377,12550,WA
98014,252500.0,7500,47.6481,-121.916,130497.25274725274,3640,WA
98006,610000.0,8893,47.5615,-122.165,195929.04411764705,19040,WA
98155,419000.0,10447,47.7675,-122.279,100578.83333333331,18000,WA
98092,322500.0,9377,47.2649,-122.218,82218.24655095683,22470,WA
98109,563000.0,2760,47.6342,-122.353,157746.25126646404,19740,WA
98042,464000.0,12591,47.3826,-122.146,85926.3877028181,23420,WA
98115,870000.0,4887,47.6933,-122.272,143828.72378243867,28130,WA
98103,280000.0,1196,47.6972,-122.341,126559.61222477816,30430,WA
98006,850000.0,11570,47.5599,-122.121,195929.04411764705,19040,WA
98115,458950.0,4370,47.6888,-122.308,143828.72378243867,28130,WA
98168,122000.0,5280,47.483,-122.33,54356.1190738699,18140,WA
98117,525000.0,4591,47.6828,-122.388,141307.04301075268,18600,WA
98045,286300.0,31838,47.4789,-121.779,128982.49678249678,7770,WA
98166,218450.0,7425,47.4749,-122.339,108241.8439716312,11280,WA
98107,525000.0,4290,47.674,-122.379,118844.46366782006,17340,WA
98107,650000.0,4290,47.674,-122.379,118844.46366782006,17340,WA
98045,356000.0,48693,47.4646,-121.759,128982.49678249678,7770,WA
98117,436500.0,5000,47.6782,-122.397,141307.04301075268,18600,WA
98034,410000.0,7112,47.7304,-122.227,123401.29716981133,25440,WA
98125,512500.0,8311,47.7046,-122.293,89057.8125,21760,WA
98118,510000.0,7200,47.5591,-122.268,82306.18225612205,24910,WA
98005,566000.0,10297,47.5944,-122.155,190921.91510365249,10130,WA
98166,525000.0,26500,47.4485,-122.355,108241.8439716312,11280,WA
98126,435000.0,5500,47.5402,-122.38,103219.01944209637,11830,WA
98014,406500.0,68479,47.6802,-121.908,130497.25274725274,3640,WA
98052,550000.0,9473,47.6567,-122.13,167832.9569093611,33650,WA
98022,251000.0,10212,47.206,-121.998,85594.3294329433,11110,WA
98040,830000.0,10125,47.5607,-122.217,348292.80632411066,12650,WA
98052,803000.0,7673,47.6692,-122.136,167832.9569093611,33650,WA
98002,206000.0,9360,47.2808,-122.225,50171.24925283921,16730,WA
98178,200000.0,7467,47.4942,-122.235,68004.76550680786,13220,WA
98106,219000.0,5160,47.525,-122.356,73720.44241037375,13110,WA
98199,777000.0,6000,47.6557,-122.388,195778.45884413313,11420,WA
98075,593700.0,22000,47.59,-122.081,240569.3245778612,10660,WA
98004,712500.0,8797,47.5892,-122.202,334922.6645435244,18840,WA
98116,600000.0,6014,47.5773,-122.393,134899.4215938303,15560,WA
98105,554663.0,6802,47.6712,-122.279,167435.148792813,17810,WA
98188,267000.0,10875,47.4682,-122.283,55292.0763022744,13630,WA
98133,390000.0,8910,47.7719,-122.338,77434.52474469757,25460,WA
98108,335000.0,7071,47.5329,-122.294,68213.53082465973,12490,WA
98040,938000.0,9886,47.5351,-122.223,348292.80632411066,12650,WA
98198,370000.0,14745,47.377,-122.31,68652.78372591006,18680,WA
98042,335000.0,4548,47.371,-122.127,85926.3877028181,23420,WA
98103,695000.0,3990,47.654,-122.337,126559.61222477816,30430,WA
98166,387500.0,14333,47.432,-122.348,108241.8439716312,11280,WA
98031,245000.0,6187,47.4034,-122.189,66077.30182176268,20310,WA
98045,308550.0,13200,47.4656,-121.756,128982.49678249678,7770,WA
98003,225000.0,13102,47.3172,-122.322,57296.97102721686,22780,WA
98053,715000.0,29163,47.6717,-122.025,207522.1335992024,10030,WA
98133,335000.0,10200,47.7503,-122.348,77434.52474469757,25460,WA
98029,634000.0,4904,47.5451,-122.014,169932.61834319527,13520,WA
98108,337500.0,7314,47.549,-122.305,68213.53082465973,12490,WA
98010,440000.0,6567,47.327,-122.039,113159.4982078853,2790,WA
98045,350000.0,13775,47.4981,-121.772,128982.49678249678,7770,WA
98136,400000.0,4560,47.5498,-122.383,142535.06787330317,8840,WA
98006,1288000.0,13175,47.5471,-122.133,195929.04411764705,19040,WA
98006,435000.0,10080,47.572,-122.139,195929.04411764705,19040,WA
98065,681000.0,5130,47.5387,-121.879,162574.9271137026,6860,WA
98144,397000.0,1275,47.5904,-122.315,109619.07340553548,16620,WA
98077,775000.0,34513,47.7749,-122.048,228530.64516129033,6200,WA
98008,480000.0,9090,47.6068,-122.13,156355.4321966693,12610,WA
98030,158000.0,7200,47.3679,-122.182,58244.88505747126,17400,WA
98010,590000.0,208652,47.3666,-121.978,113159.4982078853,2790,WA
98065,772500.0,9130,47.5407,-121.86,162574.9271137026,6860,WA
98155,464500.0,13425,47.7632,-122.29,100578.83333333331,18000,WA
98188,281000.0,8737,47.4378,-122.279,55292.0763022744,13630,WA
98052,620000.0,45738,47.7108,-122.12,167832.9569093611,33650,WA
98116,475000.0,5750,47.5641,-122.393,134899.4215938303,15560,WA
98055,245000.0,4500,47.4896,-122.204,67556.14320585842,12290,WA
98115,660000.0,3750,47.6729,-122.299,143828.72378243867,28130,WA
98006,527500.0,8480,47.5448,-122.174,195929.04411764705,19040,WA
98010,135000.0,7250,47.3585,-121.975,113159.4982078853,2790,WA
98092,275000.0,5000,47.3357,-122.175,82218.24655095683,22470,WA
98122,430000.0,4740,47.6112,-122.303,114665.09046052632,24320,WA
98002,213500.0,6000,47.3245,-122.209,50171.24925283921,16730,WA
98045,535000.0,5978,47.4759,-121.735,128982.49678249678,7770,WA
98004,641000.0,9603,47.5915,-122.202,334922.6645435244,18840,WA
98056,436300.0,9420,47.5133,-122.196,96429.90444069702,17790,WA
98109,1440000.0,6000,47.6369,-122.355,157746.25126646404,19740,WA
98040,830000.0,13500,47.573,-122.225,348292.80632411066,12650,WA
98118,380000.0,3532,47.5539,-122.268,82306.18225612205,24910,WA
98146,132500.0,8573,47.503,-122.356,80281.9345661451,14060,WA
98188,179950.0,9907,47.4362,-122.286,55292.0763022744,13630,WA
98002,188200.0,7265,47.2979,-122.224,50171.24925283921,16730,WA
98040,659000.0,10800,47.5759,-122.223,348292.80632411066,12650,WA
98108,317000.0,7260,47.5496,-122.311,68213.53082465973,12490,WA
98199,625000.0,4564,47.6703,-122.41,195778.45884413313,11420,WA
98155,350000.0,9545,47.7772,-122.296,100578.83333333331,18000,WA
98107,750000.0,5000,47.6652,-122.362,118844.46366782006,17340,WA
98133,457000.0,10358,47.7478,-122.338,77434.52474469757,25460,WA
98107,632500.0,5000,47.6748,-122.386,118844.46366782006,17340,WA
98031,223000.0,7231,47.4036,-122.191,66077.30182176268,20310,WA
98052,610000.0,8400,47.6872,-122.123,167832.9569093611,33650,WA
98155,385000.0,8215,47.737,-122.305,100578.83333333331,18000,WA
98118,367500.0,1343,47.5483,-122.277,82306.18225612205,24910,WA
98125,385100.0,8040,47.7121,-122.287,89057.8125,21760,WA
98118,230000.0,5913,47.5447,-122.27,82306.18225612205,24910,WA
98106,286000.0,750,47.5601,-122.363,73720.44241037375,13110,WA
98001,201700.0,9576,47.2956,-122.272,76875.8559622196,16940,WA
98038,1350000.0,89298,47.4097,-122.063,109980.16119032858,16130,WA
98027,525000.0,7672,47.5637,-122.085,156580.6170355466,14910,WA
98011,361000.0,7236,47.739,-122.194,111194.55782312925,13230,WA
98117,530000.0,1963,47.6904,-122.397,141307.04301075268,18600,WA
98125,455000.0,7403,47.7171,-122.32,89057.8125,21760,WA
98034,421000.0,8400,47.7317,-122.181,123401.29716981133,25440,WA
98115,640000.0,6200,47.678,-122.269,143828.72378243867,28130,WA
98188,240000.0,12733,47.445,-122.276,55292.0763022744,13630,WA
